"year4","sampledate","month","daynum","tot_precip","avg_air_temp","max_air_temp","time_max_air_temp","min_air_temp","time_min_air_temp","avg_rel_hum","max_rel_hum","time_max_rel_hum","min_rel_hum","time_min_rel_hum","avg_vapor_pres","avg_vapor_pres_deficit","peak_wind_speed_5sec","time_peak_wind_speed_5s","avg_wind_speed","resultant_wind_speed","resultant_wind_direction","std_dev_wind_direction","avg_par","max_wind_speed_1min","time_max_wind_speed_1min","direction_peak_wind","avg_dewpoint_temp","max_dewpoint_temp","time_max_dewpoint_temp","min_dewpoint_temp","time_min_dewpoint_temp","avg_sol_rad","avg_longwave_rad","avg_shortwave_rad","min_battery","flag_tot_precip","flag_avg_air_temp","flag_max_air_temp","flag_time_max_air_temp","flag_min_air_temp","flag_time_min_air_temp","flag_avg_rel_hum","flag_max_rel_hum","flag_time_max_rel_hum","flag_min_rel_hum","flag_time_min_rel_hum","flag_avg_vapor_pres","flag_avg_vapor_pres_deficit","flag_peak_wind_speed_5sec","flag_time_peak_wind_speed_5s","flag_avg_wind_speed","flag_resultant_wind_speed","flag_resultant_wind_direction","flag_std_dev_wind_direction","flag_avg_par","flag_max_wind_speed_1min","flag_time_max_wind_speed_1min","flag_direction_peak_wind","flag_avg_dewpoint_temp","flag_max_dewpoint_temp","flag_time_max_dewpoint_temp","flag_min_dewpoint_temp","flag_time_min_dewpoint_temp","flag_avg_sol_rad","flag_avg_longwave_rad","flag_avg_shortwave_rad","flag_min_battery"
2003,"2003-06-20",6,171,0.000,16.370,25.760,1441,4.542,416,62.530,98.100,136,29.270,1451,1.071,0.961,7.150,1236,1.665,1.410,187.800,31.730,717.000,5.208,1451,225.400,7.910,11.320,903,3.365,411,361.200,308.200,376.300,11.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-21",6,172,0.000,18.260,27.280,1454,6.684,429,61.220,98.500,209,33.360,1525,1.192,1.077,8.270,1112,2.247,2.063,176.900,23.190,707.000,6.658,1339,151.800,9.510,13.310,1249,6.044,429,356.900,318.000,370.000,11.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-22",6,173,0.000,21.120,28.760,1426,12.310,224,61.240,89.200,226,33.420,1426,1.476,1.154,9.540,1543,2.979,2.836,178.700,17.750,698.200,7.460,1351,158.100,12.710,17.590,1049,9.870,354,347.000,342.300,361.500,11.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-23",6,174,15.750,20.820,28.930,1443,16.040,727,81.500,99.500,810,59.510,1504,2.013,0.493,8.110,927,2.228,1.757,171.700,37.220,308.500,7.080,927,117.300,17.390,22.580,1416,11.940,309,152.200,383.500,159.800,11.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-24",6,175,0.750,22.460,27.030,1738,18.530,230,83.900,96.500,116,66.590,1645,2.269,0.483,7.150,1455,2.033,1.224,168.300,51.090,360.900,5.873,1458,153.200,19.510,22.420,1841,17.580,430,186.800,390.200,197.300,11.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-25",6,176,3.250,23.530,27.780,1241,19.630,553,80.400,98.800,617,60.000,1027,2.317,0.604,11.300,834,3.494,3.118,192.200,26.540,403.800,8.040,834,179.200,19.840,22.460,222,18.140,1133,204.000,399.900,216.000,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-26",6,177,0.250,13.440,19.980,1,11.080,2159,84.500,96.400,138,65.320,939,1.308,0.241,9.860,737,4.175,4.017,250.100,15.740,253.600,7.880,1507,243.900,10.830,18.710,13,8.720,1222,129.300,343.800,136.700,11.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-27",6,178,0.000,12.670,17.770,1340,5.372,2149,74.400,97.700,2215,50.350,1502,1.069,0.424,8.910,1021,3.056,2.464,300.100,35.670,589.400,6.764,1313,0.481,7.910,10.220,28,4.798,2146,306.600,306.600,319.100,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-28",6,179,1.250,10.730,12.920,940,5.738,40,91.200,98.400,2230,76.900,929,1.180,0.118,7.310,745,2.379,1.967,124.400,33.700,202.100,5.740,1005,119.000,9.320,12.360,1418,5.282,5,95.500,340.300,100.400,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-29",6,180,0.750,15.670,21.750,1608,10.640,2344,83.200,99.300,307,56.140,1423,1.452,0.374,9.380,1318,2.145,1.614,282.300,40.290,459.500,7.270,1318,261.000,12.520,15.730,1013,10.370,2344,248.300,351.400,259.300,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-06-30",6,181,0.000,18.310,26.210,1404,8.440,413,74.700,99.800,439,41.960,1232,1.500,0.729,6.352,1530,1.126,0.884,271.400,37.550,600.100,5.315,1530,255.000,12.950,16.390,1918,8.360,358,312.200,347.900,331.200,11.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-01",7,182,0.000,19.650,28.250,1536,9.170,428,70.300,100.200,424,37.180,1356,1.508,0.941,7.470,1047,1.333,1.122,205.900,32.290,650.800,4.636,1224,178.300,13.050,16.880,745,9.170,428,324.600,351.400,342.400,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-02",7,183,2.500,19.640,27.910,1559,10.940,423,83.400,99.800,430,53.690,1708,1.890,0.498,10.500,834,1.876,1.213,195.400,48.160,402.900,8.110,831,9.380,16.450,20.580,1351,10.750,423,205.400,368.100,215.800,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-03",7,184,1.500,22.830,29.510,1523,17.390,2400,81.200,99.700,2358,51.960,1802,2.212,0.637,6.512,1511,1.764,1.091,261.200,50.030,555.400,5.182,1511,246.100,19.110,21.830,1246,17.290,2349,287.000,385.300,301.400,11.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-04",7,185,0.000,21.820,27.670,1051,13.740,2400,75.600,100.400,532,46.240,1511,1.903,0.793,7.950,1429,2.061,1.758,258.900,31.080,534.500,5.581,1429,250.400,16.670,20.320,702,13.360,2309,271.600,370.400,285.200,11.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-05",7,186,0.000,20.550,28.630,1505,12.380,304,65.680,99.600,128,33.740,1623,1.475,1.079,5.873,842,1.589,0.909,266.900,52.990,701.000,4.623,1635,194.600,12.770,14.430,732,10.750,1623,346.900,343.100,361.800,11.830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-06",7,187,0.000,20.580,28.140,1345,11.540,340,78.400,98.100,348,54.810,1356,1.881,0.672,7.150,1211,1.742,1.585,179.600,24.310,518.500,6.033,1211,168.300,16.340,20.260,1439,11.030,101,248.500,358.800,264.900,11.820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-07",7,188,0.000,20.080,27.340,1319,12.190,2349,73.400,100.100,405,34.150,1511,1.659,0.774,9.070,1608,2.488,2.105,260.400,31.790,582.700,7.360,1717,282.700,14.360,20.400,1200,9.440,1528,290.600,353.900,304.800,11.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-08",7,189,0.000,16.020,23.530,1633,8.470,438,72.600,98.400,445,43.960,1633,1.280,0.604,6.991,923,2.008,1.330,319.400,47.070,536.200,5.461,1817,357.800,10.610,13.530,713,8.070,336,262.300,315.800,276.800,11.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-09",7,190,0.750,15.660,21.420,1144,6.227,437,80.100,99.300,406,57.790,1159,1.421,0.416,7.470,2227,2.497,2.028,112.900,35.100,387.300,5.581,2200,115.500,12.050,15.390,1612,6.060,436,187.100,340.600,200.600,11.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-10",7,191,10.000,14.800,19.460,1226,10.600,2252,91.800,98.500,1738,72.600,1158,1.540,0.162,7.790,2336,2.488,1.464,19.020,51.960,186.500,5.740,1749,346.000,13.400,15.770,1229,10.270,2248,93.500,370.900,97.400,11.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-11",7,192,0.000,14.360,19.580,1657,10.160,124,82.900,99.800,235,61.450,1719,1.342,0.316,6.991,1024,2.740,2.591,325.800,18.900,355.600,5.807,1307,358.800,11.340,13.960,1135,10.100,124,193.000,349.000,202.300,11.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-12",7,193,0.000,18.320,25.580,1512,9.430,454,69.620,97.800,2357,41.160,1636,1.394,0.817,6.831,1006,1.775,1.587,325.100,26.360,649.200,4.942,1006,332.500,11.880,15.320,840,8.870,454,330.900,326.900,346.600,11.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-13",7,194,0.000,19.670,27.620,1400,9.390,429,71.800,100.100,434,40.100,1308,1.577,0.852,7.630,1306,1.926,1.719,215.700,26.600,631.300,6.219,1031,181.800,13.700,16.890,753,9.350,429,309.800,352.500,326.900,11.320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-14",7,195,1.750,20.070,24.800,1029,15.860,413,80.700,97.800,2239,57.250,1033,1.879,0.494,11.300,911,3.578,3.385,188.700,18.820,324.100,8.560,911,205.200,16.530,18.360,1719,14.680,412,152.900,368.100,163.000,10.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-15",7,196,0.250,17.010,21.620,1435,10.320,2337,85.000,99.500,2300,53.300,1505,1.627,0.338,9.860,1309,2.477,1.871,319.100,40.050,365.800,7.540,1309,330.400,14.190,17.180,1006,10.030,2359,193.200,356.100,201.900,9.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-16",7,197,1.000,19.330,27.900,1425,8.400,428,79.000,99.600,441,45.240,1425,1.745,0.617,6.512,1037,1.596,1.173,237.400,41.670,500.000,5.142,1046,227.200,15.090,20.510,1643,8.270,428,264.900,360.700,280.000,8.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-17",7,198,0.250,18.230,24.420,1443,8.650,2345,73.800,99.400,349,42.700,1647,1.507,0.642,8.110,1303,2.553,2.254,16.780,27.750,518.100,6.592,1303,353.600,12.870,17.760,422,8.020,1844,289.200,346.100,299.200,9.740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-18",7,199,0.000,16.560,25.500,1439,4.251,352,67.040,100.100,423,32.720,1031,1.158,0.893,6.033,1224,1.411,1.018,350.500,42.760,664.000,4.942,1744,2.414,9.050,13.480,650,4.190,351,336.100,320.600,350.900,12.180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-19",7,200,3.750,18.230,27.330,1343,8.200,503,76.500,100.000,433,38.320,1311,1.538,0.690,8.750,1631,2.178,1.732,233.100,36.650,572.800,6.884,1637,240.400,13.210,16.930,1908,8.170,503,283.600,361.400,296.300,12.160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-20",7,201,9.000,20.310,29.030,1412,12.270,2359,81.100,99.900,436,46.030,1344,1.874,0.626,13.060,1803,2.248,1.833,269.100,34.820,566.400,9.050,1803,254.700,16.400,20.730,1015,12.220,2359,303.100,368.100,312.400,12.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-21",7,202,0.250,14.720,20.240,1042,8.430,2359,89.200,100.400,116,68.680,1048,1.492,0.201,9.070,944,3.592,3.445,354.800,16.380,283.300,7.190,944,359.300,12.880,15.750,1036,8.180,2359,155.500,354.100,160.600,12.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-22",7,203,0.750,13.930,20.990,1413,7.190,409,84.400,100.200,442,56.940,1333,1.334,0.311,9.700,1458,3.075,2.995,359.400,13.090,394.800,7.550,1502,7.870,11.110,16.290,1545,7.080,2312,224.100,323.100,233.200,12.070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-23",7,204,0.000,16.350,24.620,1517,6.399,138,73.600,100.200,434,40.970,1607,1.298,0.692,6.671,1124,1.994,1.823,354.400,23.710,552.700,5.328,1124,325.100,10.750,14.600,842,6.123,138,309.900,328.700,324.700,12.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-24",7,205,0.000,18.010,25.680,1356,7.750,359,70.700,100.300,424,41.230,1421,1.387,0.800,7.310,1515,2.044,1.833,211.200,26.020,583.100,5.780,1510,225.100,11.770,15.570,847,7.750,359,291.500,339.500,305.800,12.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-25",7,206,1.500,21.260,28.800,1357,14.870,138,75.300,94.100,2144,53.710,1349,1.900,0.699,11.620,1310,3.838,3.749,192.300,12.330,423.900,8.150,1830,200.400,16.490,20.720,1530,12.270,138,203.000,376.000,213.500,12.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-26",7,207,0.250,24.190,29.830,1618,20.460,610,83.900,94.900,2156,67.560,1424,2.528,0.529,7.790,2233,3.044,2.341,207.900,38.930,428.500,5.833,1640,234.100,21.220,23.970,1636,19.010,613,231.100,408.600,238.100,12.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-27",7,208,0.000,19.370,25.250,1253,10.780,2325,76.800,99.900,454,50.290,1433,1.694,0.620,8.430,1122,2.530,2.431,354.500,16.040,569.200,7.140,1144,355.300,14.770,19.160,1,10.220,2216,283.300,346.100,297.500,12.090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-28",7,209,0.000,17.940,26.400,1338,9.840,446,73.400,100.100,414,40.110,1134,1.416,0.763,4.916,1556,0.953,0.397,303.700,61.860,539.700,4.011,1556,247.900,12.100,16.110,1847,9.840,446,267.700,345.700,282.500,12.030,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-29",7,210,0.000,20.490,29.720,1400,9.810,326,72.600,100.200,335,37.560,1407,1.667,0.916,6.831,1110,1.483,1.083,244.400,42.070,585.900,5.035,1110,278.800,14.530,17.600,1939,9.730,326,285.700,367.100,303.300,12.070,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-30",7,211,3.750,20.380,27.510,1527,15.440,2235,80.600,99.300,824,49.070,1515,1.890,0.560,7.790,703,2.346,1.641,199.700,44.390,436.700,5.621,1058,187.700,16.590,19.860,1316,14.330,1905,223.100,375.200,233.200,12.070,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-07-31",7,212,0.500,18.310,23.860,1704,14.290,2340,86.600,99.500,2347,61.740,1450,1.803,0.328,9.700,1346,2.578,2.167,196.800,32.320,381.500,7.870,1346,191.300,15.880,18.140,1227,14.130,2340,203.300,364.600,211.800,12.060,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-01",8,213,0.250,18.410,25.340,1321,13.310,55,85.700,100.300,550,51.350,1318,1.786,0.370,6.193,1338,1.164,0.883,284.300,39.830,424.500,4.769,1338,268.000,15.710,18.400,1355,13.270,55,235.900,362.300,247.300,12.060,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-02",8,214,0.500,16.920,24.180,1107,12.660,157,93.900,100.400,420,62.070,1053,1.805,0.147,5.554,1125,0.981,0.485,66.040,57.590,251.400,4.583,1125,350.100,15.850,19.320,850,12.650,157,146.700,362.700,148.700,12.050,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-03",8,215,0.000,17.990,22.490,1537,15.260,1,91.300,100.300,20,69.630,1539,1.873,0.199,6.671,1256,2.126,1.913,33.520,25.630,211.100,5.089,1238,55.790,16.480,18.310,956,14.860,2042,132.300,376.800,131.500,12.050,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-04",8,216,0.000,19.210,26.060,1535,12.250,2355,83.000,100.000,2359,52.990,1631,1.811,0.475,6.512,1318,2.167,1.953,4.441,25.430,375.400,5.634,1321,24.650,15.940,18.210,1041,12.200,2355,235.600,369.200,241.100,12.050,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-05",8,217,0.000,19.440,26.490,1228,10.690,427,82.300,100.500,327,54.770,1231,1.825,0.541,6.033,1527,1.256,1.077,337.100,30.550,374.100,5.275,1528,352.600,15.930,18.950,1105,10.690,427,222.200,368.700,233.300,11.990,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-06",8,218,0.000,20.640,27.880,1448,15.100,2239,83.300,100.000,433,55.030,1601,1.984,0.527,9.860,1601,1.664,1.516,348.500,24.110,478.900,8.170,1602,30.390,17.350,20.630,945,14.810,2222,229.500,373.800,241.500,12.030,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-07",8,219,0.000,19.170,25.130,1452,13.820,2333,83.500,100.400,334,54.130,1537,1.828,0.436,9.220,1347,3.086,3.017,3.056,12.130,397.500,7.700,1457,355.400,16.060,18.620,1245,13.340,2332,211.400,364.800,223.700,12.030,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-08",8,220,0.000,18.030,23.970,1644,11.610,2336,82.800,100.200,2348,60.020,1644,1.683,0.433,7.790,1113,2.369,2.165,15.010,23.800,463.800,6.086,927,11.090,14.790,16.630,1509,11.610,2336,224.200,354.700,234.500,12.030,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-09",8,221,0.000,18.970,28.150,1416,8.660,442,76.200,100.600,512,41.340,1511,1.578,0.783,6.671,1206,0.954,0.659,345.200,45.010,538.300,4.796,1206,25.050,13.690,17.400,726,8.660,442,274.800,349.500,288.800,12.020,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-10",8,222,0.000,20.890,29.540,1327,11.850,152,78.700,100.300,140,46.490,1427,1.888,0.719,7.630,1302,2.104,1.801,340.000,30.770,495.500,6.086,1302,350.500,16.480,19.980,1615,11.830,152,251.300,371.900,264.300,12.020,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-11",8,223,0.000,17.290,23.270,1533,10.240,2400,80.500,98.000,2349,56.270,1356,1.570,0.437,7.630,1451,3.452,3.290,19.330,17.550,432.300,6.193,1239,1.300,13.710,16.450,2,9.650,2346,211.600,334.800,220.400,11.940,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-12",8,224,0.000,17.620,27.930,1521,6.225,514,74.100,100.000,248,38.240,1531,1.418,0.792,6.033,1315,1.208,0.316,76.400,69.580,610.200,4.344,1135,42.990,11.980,15.970,1902,6.088,514,305.300,330.200,317.900,12.010,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-13",8,225,0.000,20.380,29.770,1450,10.020,516,73.400,100.200,544,38.500,1251,1.654,0.926,6.352,1354,1.224,0.898,169.600,41.790,588.900,5.208,1345,160.300,14.440,17.500,800,10.020,516,291.400,353.000,308.200,12.010,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-14",8,226,0.000,22.680,29.840,1411,15.620,511,78.600,99.700,601,51.230,1522,2.104,0.742,8.270,1431,2.264,2.111,206.200,21.080,515.400,5.794,1433,224.300,18.310,20.280,924,15.400,511,245.100,371.800,259.500,12.010,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-15",8,227,0.000,23.670,31.130,1344,14.720,446,76.600,100.100,414,50.900,1257,2.175,0.880,9.380,1359,2.372,2.163,243.300,24.030,496.500,6.871,1315,254.800,18.780,21.380,828,14.700,446,244.700,384.000,256.100,12.010,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-16",8,228,0.000,24.060,32.150,1423,16.440,441,66.450,99.700,420,32.680,1423,1.851,1.262,7.630,1602,2.198,1.567,28.760,43.400,550.000,6.472,1205,356.400,16.230,19.390,623,12.910,1524,264.100,369.200,278.000,11.980,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-17",8,229,0.000,22.500,30.030,1507,15.190,424,70.200,96.000,429,40.730,1614,1.837,0.985,6.033,1351,2.058,1.588,146.200,38.680,546.900,4.171,1329,167.700,16.160,17.730,2209,14.450,518,262.900,358.900,279.800,12.000,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-18",8,230,0.000,23.990,30.910,1444,17.460,324,65.590,93.900,127,45.220,1425,1.897,1.185,9.220,1339,3.529,3.386,175.000,16.330,563.400,7.140,1250,151.900,16.670,18.110,1306,15.020,551,268.300,370.600,282.600,11.910,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-19",8,231,0.000,25.150,32.140,1448,18.180,534,73.800,93.100,541,53.150,1142,2.347,0.934,7.630,1704,2.456,2.173,188.300,27.510,395.000,5.860,1525,168.600,19.980,23.090,1519,16.270,2,184.400,403.400,195.400,11.960,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-20",8,232,0.500,24.200,30.050,1607,19.990,728,83.200,99.300,947,66.020,1610,2.504,0.559,10.660,730,3.492,3.157,172.500,25.070,336.500,7.620,730,244.800,21.060,23.650,1543,18.370,453,167.900,395.200,176.000,11.990,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-21",8,233,0.000,21.770,26.710,1300,14.710,2357,80.200,97.100,547,59.920,1304,2.096,0.549,9.070,1002,3.139,2.071,274.200,47.250,389.800,6.578,1002,274.300,18.100,21.330,659,13.040,2220,199.200,366.200,209.400,11.970,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-22",8,234,0.000,18.060,27.070,1432,9.510,451,70.400,99.800,520,36.470,1705,1.359,0.847,8.590,1217,1.859,1.571,329.500,31.860,562.100,7.000,1217,313.500,11.490,15.900,651,8.450,1705,281.900,325.800,292.900,11.950,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-23",8,235,0.000,16.010,20.250,1559,9.090,352,82.900,100.100,416,60.340,920,1.501,0.359,7.790,2111,2.083,1.807,130.600,29.470,192.100,6.153,2325,158.000,12.940,16.150,1400,9.010,301,93.400,359.500,101.400,11.940,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-08-24",8,236,0.000,21.530,30.100,1350,13.530,138,82.000,99.800,2349,57.260,1354,2.101,0.579,8.590,516,2.754,2.089,204.800,39.820,404.200,7.440,517,159.900,18.080,22.760,1612,12.280,50,221.100,379.000,231.700,11.950,"K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-13",9,256,4.064,16.800,20.030,1218,13.980,2344,91.900,99.500,2127,77.900,1240,1.750,0.172,5.235,1242,1.681,1.204,204.800,43.160,98.100,4.836,1242,169.800,15.420,16.590,1212,13.770,2341,53.410,373.600,56.470,12.260,"A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12","A12"
2003,"2003-09-14",9,257,3.302,13.450,18.200,1607,7.300,2400,93.200,100.100,2329,64.580,1604,1.433,0.123,4.597,1453,0.972,0.836,328.100,30.300,128.700,3.932,1509,337.000,12.280,14.090,1116,7.280,2400,74.900,344.500,79.200,12.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-15",9,258,0.000,11.760,18.000,1518,5.215,2400,81.400,99.900,2327,54.190,1516,1.092,0.334,5.730,1431,1.085,0.941,283.900,29.530,178.200,4.583,1431,292.800,8.250,10.150,1816,5.145,2400,106.500,306.800,113.600,12.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-16",9,259,0.254,14.840,24.230,1528,3.349,541,74.500,100.300,320,40.910,1452,1.210,0.634,5.410,1334,1.568,1.384,147.500,27.790,384.400,4.677,1516,155.000,9.470,14.080,2220,3.349,541,221.100,319.300,240.700,12.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-17",9,260,0.000,19.880,25.540,1327,14.290,151,62.540,90.200,29,38.060,1427,1.405,0.965,11.970,1152,5.199,5.084,161.200,12.080,454.200,9.460,1304,155.000,12.040,13.640,5,9.680,1444,214.400,331.100,229.900,12.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-18",9,261,0.000,20.310,26.170,1248,16.100,552,61.560,77.000,2226,44.330,1515,1.455,0.971,12.130,953,5.554,5.408,154.000,13.140,438.800,9.850,1447,139.000,12.520,15.790,1321,10.280,214,205.100,347.800,219.800,12.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-19",9,262,8.130,10.230,16.570,16,8.600,700,83.100,99.000,447,62.710,1715,1.035,0.218,12.610,1235,3.865,3.552,271.300,23.050,183.300,8.160,1235,281.200,7.370,12.840,48,4.113,2313,95.300,332.400,100.300,12.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-20",9,263,0.000,11.120,19.260,1512,1.495,553,73.000,97.600,535,42.250,1508,0.934,0.453,5.890,1619,1.972,1.300,197.300,47.300,396.700,4.303,1356,118.500,5.916,8.380,1827,0.848,548,203.700,281.700,221.000,12.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-21",9,264,2.540,12.590,19.250,1251,5.179,501,80.100,98.900,2136,49.940,1401,1.149,0.351,8.770,1230,2.663,2.341,147.700,28.180,248.900,7.170,1230,155.100,8.910,12.100,2352,4.544,500,119.200,325.900,127.200,12.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-22",9,265,2.540,11.210,13.460,1109,9.050,2359,92.300,99.400,514,78.900,1542,1.233,0.100,8.290,2231,2.322,1.835,276.100,37.120,75.800,5.863,1243,292.300,9.990,12.620,1049,7.500,2352,41.910,347.000,41.450,12.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-23",9,266,0.000,10.750,17.210,1358,4.715,2049,74.100,94.400,2108,41.160,1600,0.924,0.399,11.330,943,3.208,2.764,257.000,30.140,364.300,7.620,1143,301.000,5.819,7.690,15,3.379,1610,202.700,295.900,216.500,12.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-24",9,267,1.016,10.100,13.840,1313,3.920,2346,71.700,95.500,212,44.160,1023,0.880,0.369,16.450,1852,4.580,3.783,252.400,33.790,259.400,11.010,1853,265.600,4.816,9.950,345,0.475,1537,136.100,308.600,145.200,12.390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,"2003-09-25",9,268,0.254,6.019,10.010,1535,2.453,500,80.100,95.500,625,57.810,1529,0.743,0.204,10.210,103,2.848,1.749,264.100,50.320,223.300,7.090,103,306.500,2.705,4.704,1015,1.167,1156,119.900,300.200,126.900,12.380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
